time|Minutes|VehicleID|DirectionText|RouteID
2014-03-11 22:03:58.253000|40|7204|South to Federal Triangle|64
2014-03-11 22:04:08.496000|15|7230|South to Federal Triangle|64
2014-03-11 22:04:08.496000|39|7204|South to Federal Triangle|64
2014-03-11 22:04:18.706000|15|7230|South to Federal Triangle|64
2014-03-11 22:04:18.706000|39|7204|South to Federal Triangle|64
2014-03-11 22:04:29.017000|15|7230|South to Federal Triangle|64
2014-03-11 22:04:29.017000|38|7204|South to Federal Triangle|64
2014-03-11 22:04:39.219000|16|7230|South to Federal Triangle|64
2014-03-11 22:04:39.219000|40|7204|South to Federal Triangle|64
2014-03-11 22:04:49.525000|14|7230|South to Federal Triangle|64
2014-03-11 22:04:49.525000|38|7204|South to Federal Triangle|64
2014-03-11 22:04:59.742000|14|7230|South to Federal Triangle|64
2014-03-11 22:04:59.742000|38|7204|South to Federal Triangle|64
2014-03-11 22:05:09.965000|14|7230|South to Federal Triangle|64
2014-03-11 22:05:09.965000|38|7204|South to Federal Triangle|64
2014-03-11 22:05:20.221000|15|7230|South to Federal Triangle|64
2014-03-11 22:05:20.221000|39|7204|South to Federal Triangle|64
2014-03-11 22:05:30.403000|15|7230|South to Federal Triangle|64
2014-03-11 22:05:30.403000|39|7204|South to Federal Triangle|64
2014-03-11 22:05:40.679000|14|7230|South to Federal Triangle|64
2014-03-11 22:05:40.679000|38|7204|South to Federal Triangle|64
2014-03-11 22:05:51.035000|14|7230|South to Federal Triangle|64
2014-03-11 22:05:51.035000|38|7204|South to Federal Triangle|64
2014-03-11 22:06:01.416000|14|7230|South to Federal Triangle|64
2014-03-11 22:06:01.416000|38|7204|South to Federal Triangle|64
2014-03-11 22:06:11.962000|14|7230|South to Federal Triangle|64
2014-03-11 22:06:11.962000|38|7204|South to Federal Triangle|64
2014-03-11 22:06:22.134000|14|7230|South to Federal Triangle|64
2014-03-11 22:06:22.134000|38|7204|South to Federal Triangle|64
2014-03-11 22:06:32.341000|14|7230|South to Federal Triangle|64
2014-03-11 22:06:32.341000|38|7204|South to Federal Triangle|64
2014-03-11 22:06:42.586000|12|7230|South to Federal Triangle|64
2014-03-11 22:06:42.586000|36|7204|South to Federal Triangle|64
2014-03-11 22:06:52.998000|13|7230|South to Federal Triangle|64
2014-03-11 22:06:52.998000|37|7204|South to Federal Triangle|64
2014-03-11 22:07:03.170000|12|7230|South to Federal Triangle|64
2014-03-11 22:07:03.170000|36|7204|South to Federal Triangle|64
2014-03-11 22:07:13.373000|13|7230|South to Federal Triangle|64
2014-03-11 22:07:13.373000|37|7204|South to Federal Triangle|64
2014-03-11 22:07:23.628000|13|7230|South to Federal Triangle|64
2014-03-11 22:07:23.628000|37|7204|South to Federal Triangle|64
