time|Minutes|VehicleID|DirectionText|RouteID
2014-03-12 07:28:49.532000|2|6514|South to Federal Triangle|64
2014-03-12 07:28:49.532000|12|6488|South to Federal Triangle|64
2014-03-12 07:28:59.746000|0|6514|South to Federal Triangle|64
2014-03-12 07:28:59.746000|11|6488|South to Federal Triangle|64
2014-03-12 07:29:10.110000|0|6514|South to Federal Triangle|64
2014-03-12 07:29:10.110000|10|6488|South to Federal Triangle|64
2014-03-12 07:29:20.369000|1|6514|South to Federal Triangle|64
2014-03-12 07:29:20.369000|11|6488|South to Federal Triangle|64
2014-03-12 07:29:30.656000|1|6514|South to Federal Triangle|64
2014-03-12 07:29:30.656000|11|6488|South to Federal Triangle|64
2014-03-12 07:29:40.836000|10|6488|South to Federal Triangle|64
2014-03-12 07:29:40.836000|22|7237|South to Federal Triangle|64
2014-03-12 07:29:51.046000|1|6514|South to Federal Triangle|64
2014-03-12 07:29:51.046000|11|6488|South to Federal Triangle|64
2014-03-12 07:30:01.394000|9|6488|South to Federal Triangle|64
2014-03-12 07:30:01.394000|22|7237|South to Federal Triangle|64
2014-03-12 07:30:11.574000|0|6514|South to Federal Triangle|64
2014-03-12 07:30:11.574000|10|6488|South to Federal Triangle|64
2014-03-12 07:30:21.870000|0|6514|South to Federal Triangle|64
2014-03-12 07:30:21.870000|10|6488|South to Federal Triangle|64
2014-03-12 07:30:32.082000|0|6514|South to Federal Triangle|64
2014-03-12 07:30:32.082000|10|6488|South to Federal Triangle|64
2014-03-12 07:30:46.010000|0|6514|South to Federal Triangle|64
2014-03-12 07:30:46.010000|10|6488|South to Federal Triangle|64
2014-03-12 07:30:56.235000|10|6488|South to Federal Triangle|64
2014-03-12 07:30:56.235000|22|7237|South to Federal Triangle|64
2014-03-12 07:31:06.462000|10|6488|South to Federal Triangle|64
2014-03-12 07:31:06.462000|22|7237|South to Federal Triangle|64
2014-03-12 07:31:16.658000|10|6488|South to Federal Triangle|64
2014-03-12 07:31:16.658000|22|7237|South to Federal Triangle|64
2014-03-12 07:31:26.851000|9|6488|South to Federal Triangle|64
2014-03-12 07:31:26.851000|20|7237|South to Federal Triangle|64
2014-03-12 07:31:37.024000|8|6488|South to Federal Triangle|64
2014-03-12 07:31:37.024000|20|7237|South to Federal Triangle|64
2014-03-12 07:31:47.303000|8|6488|South to Federal Triangle|64
2014-03-12 07:31:47.303000|20|7237|South to Federal Triangle|64
2014-03-12 07:31:57.754000|9|6488|South to Federal Triangle|64
2014-03-12 07:31:57.754000|21|7237|South to Federal Triangle|64
2014-03-12 07:32:08.036000|9|6488|South to Federal Triangle|64
2014-03-12 07:32:08.036000|21|7237|South to Federal Triangle|64
2014-03-12 07:32:18.228000|9|6488|South to Federal Triangle|64
2014-03-12 07:32:18.228000|21|7237|South to Federal Triangle|64
2014-03-12 07:32:28.400000|9|6488|South to Federal Triangle|64
2014-03-12 07:32:28.400000|21|7237|South to Federal Triangle|64
