time|Minutes|VehicleID|DirectionText|RouteID|TripID
2014-09-16 12:58:54.023000|95|2132|South to Federal Triangle|64|6783507
2014-09-16 12:59:04.537000|14|2124|South to Federal Triangle|64|6783503
2014-09-16 12:59:04.537000|34|6493|South to Federal Triangle|64|6783504
2014-09-16 12:59:04.537000|54|6496|South to Federal Triangle|64|6783505
2014-09-16 12:59:04.537000|74|2138|South to Federal Triangle|64|6783506
2014-09-16 12:59:04.537000|94|2132|South to Federal Triangle|64|6783507
2014-09-16 12:59:15.235000|14|2124|South to Federal Triangle|64|6783503
2014-09-16 12:59:15.235000|34|6493|South to Federal Triangle|64|6783504
2014-09-16 12:59:15.235000|54|6496|South to Federal Triangle|64|6783505
2014-09-16 12:59:15.235000|74|2138|South to Federal Triangle|64|6783506
2014-09-16 12:59:15.235000|94|2132|South to Federal Triangle|64|6783507
2014-09-16 12:59:25.470000|14|2124|South to Federal Triangle|64|6783503
2014-09-16 12:59:25.470000|34|6493|South to Federal Triangle|64|6783504
2014-09-16 12:59:25.470000|54|6496|South to Federal Triangle|64|6783505
2014-09-16 12:59:25.470000|74|2138|South to Federal Triangle|64|6783506
2014-09-16 12:59:25.470000|94|2132|South to Federal Triangle|64|6783507
2014-09-16 12:59:35.650000|14|2124|South to Federal Triangle|64|6783503
2014-09-16 12:59:35.650000|34|6493|South to Federal Triangle|64|6783504
2014-09-16 12:59:35.650000|54|6496|South to Federal Triangle|64|6783505
2014-09-16 12:59:35.650000|74|2138|South to Federal Triangle|64|6783506
2014-09-16 12:59:35.650000|94|2132|South to Federal Triangle|64|6783507
2014-09-16 12:59:46.040000|14|2124|South to Federal Triangle|64|6783503
2014-09-16 12:59:46.040000|34|6493|South to Federal Triangle|64|6783504
2014-09-16 12:59:46.040000|54|6496|South to Federal Triangle|64|6783505
2014-09-16 12:59:46.040000|74|2138|South to Federal Triangle|64|6783506
2014-09-16 12:59:46.040000|94|2132|South to Federal Triangle|64|6783507
2014-09-16 12:59:56.537000|14|2124|South to Federal Triangle|64|6783503
2014-09-16 12:59:56.537000|34|6493|South to Federal Triangle|64|6783504
2014-09-16 12:59:56.537000|54|6496|South to Federal Triangle|64|6783505
2014-09-16 12:59:56.537000|74|2138|South to Federal Triangle|64|6783506
2014-09-16 12:59:56.537000|94|2132|South to Federal Triangle|64|6783507
2014-09-16 13:00:06.894000|13|2124|South to Federal Triangle|64|6783503
2014-09-16 13:00:06.894000|33|6493|South to Federal Triangle|64|6783504
2014-09-16 13:00:06.894000|53|6496|South to Federal Triangle|64|6783505
2014-09-16 13:00:06.894000|73|2138|South to Federal Triangle|64|6783506
2014-09-16 13:00:06.894000|93|2132|South to Federal Triangle|64|6783507
2014-09-16 13:00:17.141000|13|2124|South to Federal Triangle|64|6783503
2014-09-16 13:00:17.141000|33|6493|South to Federal Triangle|64|6783504
2014-09-16 13:00:17.141000|53|6496|South to Federal Triangle|64|6783505
2014-09-16 13:00:17.141000|73|2138|South to Federal Triangle|64|6783506
2014-09-16 13:00:17.141000|93|2132|South to Federal Triangle|64|6783507
2014-09-16 13:00:27.389000|13|2124|South to Federal Triangle|64|6783503
2014-09-16 13:00:27.389000|33|6493|South to Federal Triangle|64|6783504
2014-09-16 13:00:27.389000|53|6496|South to Federal Triangle|64|6783505
2014-09-16 13:00:27.389000|73|2138|South to Federal Triangle|64|6783506
2014-09-16 13:00:27.389000|93|2132|South to Federal Triangle|64|6783507
2014-09-16 13:00:37.638000|13|2124|South to Federal Triangle|64|6783503
2014-09-16 13:00:37.638000|33|6493|South to Federal Triangle|64|6783504
2014-09-16 13:00:37.638000|53|6496|South to Federal Triangle|64|6783505
2014-09-16 13:00:37.638000|73|2138|South to Federal Triangle|64|6783506
2014-09-16 13:00:37.638000|93|2132|South to Federal Triangle|64|6783507
2014-09-16 13:00:47.903000|13|2124|South to Federal Triangle|64|6783503
2014-09-16 13:00:47.903000|33|6493|South to Federal Triangle|64|6783504
2014-09-16 13:00:47.903000|53|6496|South to Federal Triangle|64|6783505
2014-09-16 13:00:47.903000|73|2138|South to Federal Triangle|64|6783506
2014-09-16 13:00:47.903000|93|2132|South to Federal Triangle|64|6783507
2014-09-16 13:00:58.125000|13|2124|South to Federal Triangle|64|6783503
2014-09-16 13:00:58.125000|33|6493|South to Federal Triangle|64|6783504
