time|Minutes|VehicleID|DirectionText|RouteID|TripID
2014-08-04 18:52:31.846000|28|7228|South to Federal Triangle|64|6464187
2014-08-04 18:52:31.846000|47|7235|South to Federal Triangle|64|6464188
2014-08-04 18:52:31.846000|71|7231|South to Federal Triangle|64|6464189
2014-08-04 18:52:31.846000|97|6518|South to Federal Triangle|64|6464190
2014-08-04 18:52:42.065000|7|6506|South to Federal Triangle|64|6464186
2014-08-04 18:52:42.065000|28|7228|South to Federal Triangle|64|6464187
2014-08-04 18:52:42.065000|47|7235|South to Federal Triangle|64|6464188
2014-08-04 18:52:42.065000|71|7231|South to Federal Triangle|64|6464189
2014-08-04 18:52:42.065000|97|6518|South to Federal Triangle|64|6464190
2014-08-04 18:52:52.426000|7|6506|South to Federal Triangle|64|6464186
2014-08-04 18:52:52.426000|28|7228|South to Federal Triangle|64|6464187
2014-08-04 18:52:52.426000|47|7235|South to Federal Triangle|64|6464188
2014-08-04 18:52:52.426000|71|7231|South to Federal Triangle|64|6464189
2014-08-04 18:52:52.426000|97|6518|South to Federal Triangle|64|6464190
2014-08-04 18:53:02.956000|7|6506|South to Federal Triangle|64|6464186
2014-08-04 18:53:02.956000|27|7228|South to Federal Triangle|64|6464187
2014-08-04 18:53:02.956000|46|7235|South to Federal Triangle|64|6464188
2014-08-04 18:53:02.956000|70|7231|South to Federal Triangle|64|6464189
2014-08-04 18:53:02.956000|96|6518|South to Federal Triangle|64|6464190
2014-08-04 18:53:13.180000|6|6506|South to Federal Triangle|64|6464186
2014-08-04 18:53:13.180000|27|7228|South to Federal Triangle|64|6464187
2014-08-04 18:53:13.180000|46|7235|South to Federal Triangle|64|6464188
2014-08-04 18:53:13.180000|70|7231|South to Federal Triangle|64|6464189
2014-08-04 18:53:13.180000|96|6518|South to Federal Triangle|64|6464190
2014-08-04 18:53:23.643000|6|6506|South to Federal Triangle|64|6464186
2014-08-04 18:53:23.643000|27|7228|South to Federal Triangle|64|6464187
2014-08-04 18:53:23.643000|46|7235|South to Federal Triangle|64|6464188
2014-08-04 18:53:23.643000|70|7231|South to Federal Triangle|64|6464189
2014-08-04 18:53:23.643000|96|6518|South to Federal Triangle|64|6464190
2014-08-04 18:53:33.988000|6|6506|South to Federal Triangle|64|6464186
2014-08-04 18:53:33.988000|27|7228|South to Federal Triangle|64|6464187
2014-08-04 18:53:33.988000|46|7235|South to Federal Triangle|64|6464188
2014-08-04 18:53:33.988000|70|7231|South to Federal Triangle|64|6464189
2014-08-04 18:53:33.988000|96|6518|South to Federal Triangle|64|6464190
2014-08-04 18:53:44.243000|6|6506|South to Federal Triangle|64|6464186
2014-08-04 18:53:44.243000|27|7228|South to Federal Triangle|64|6464187
2014-08-04 18:53:44.243000|46|7235|South to Federal Triangle|64|6464188
2014-08-04 18:53:44.243000|70|7231|South to Federal Triangle|64|6464189
2014-08-04 18:53:44.243000|96|6518|South to Federal Triangle|64|6464190
2014-08-04 18:53:54.478000|5|6506|South to Federal Triangle|64|6464186
2014-08-04 18:53:54.478000|27|7228|South to Federal Triangle|64|6464187
2014-08-04 18:53:54.478000|46|7235|South to Federal Triangle|64|6464188
2014-08-04 18:53:54.478000|70|7231|South to Federal Triangle|64|6464189
2014-08-04 18:53:54.478000|96|6518|South to Federal Triangle|64|6464190
2014-08-04 18:54:04.790000|5|6506|South to Federal Triangle|64|6464186
2014-08-04 18:54:04.790000|26|7228|South to Federal Triangle|64|6464187
